log_date,user_id,payment
2013-06-05,956155,162
2013-06-05,956155,162
2013-06-05,918669,571
2013-06-05,918669,571
2013-06-06,804005,571
2013-06-06,596056,81
2013-06-06,533350,162
2013-06-06,426525,571
2013-06-06,332840,486
2013-06-06,974066,162
2013-06-06,411347,162
2013-06-06,80220,571
2013-06-06,80220,324
2013-06-06,16103,162
2013-06-06,505578,162
2013-06-06,538108,1333
2013-06-07,343705,162
2013-06-07,698195,1333
2013-06-07,144019,486
2013-06-07,714368,571
2013-06-07,426525,162
2013-06-07,604555,81
2013-06-07,622770,81
2013-06-07,80220,486
2013-06-07,80220,486
2013-06-07,285333,81
2013-06-07,749959,81
2013-06-07,749959,571
2013-06-07,441063,1333
2013-06-08,119569,162
2013-06-08,18886,571
2013-06-08,533350,162
2013-06-08,921809,81
2013-06-08,929087,571
2013-06-08,981360,1333
2013-06-08,80220,81
2013-06-08,206097,1333
2013-06-08,994851,81
2013-06-08,918669,162
2013-06-08,441063,1333
2013-06-08,441063,571
2013-06-09,343705,81
2013-06-09,213086,81
2013-06-09,18886,1333
2013-06-09,696561,81
2013-06-09,80220,162
2013-06-09,80220,81
2013-06-09,80220,648
2013-06-09,80220,571
2013-06-09,441063,1333
2013-06-09,441063,571
2013-06-10,776853,952
2013-06-10,343705,333
2013-06-10,698195,571
2013-06-10,698195,952
2013-06-10,804005,333
2013-06-10,18886,952
2013-06-10,596056,81
2013-06-10,603365,81
2013-06-10,603365,81
2013-06-10,574596,571
2013-06-10,389329,81
2013-06-10,696561,162
2013-06-10,5989,952
2013-06-10,974066,162
2013-06-10,981360,571
2013-06-10,80220,81
2013-06-10,80220,666
2013-06-10,80220,81
2013-06-10,285333,333
2013-06-10,285333,162
2013-06-10,206097,952
2013-06-10,956155,81
2013-06-10,918669,81
2013-06-11,776853,1333
2013-06-11,776853,952
2013-06-11,776853,571
2013-06-11,698195,952
2013-06-11,804005,571
2013-06-11,804005,571
2013-06-11,213086,81
2013-06-11,692383,333
2013-06-11,18886,1333
2013-06-11,18886,952
2013-06-11,596056,333
2013-06-11,802729,162
2013-06-11,121087,162
2013-06-11,321441,571
2013-06-11,974066,571
2013-06-11,989282,81
2013-06-11,989282,81
2013-06-11,540544,81
2013-06-11,411347,571
2013-06-11,285333,81
2013-06-11,749959,571
2013-06-11,538108,952
2013-06-12,832486,571
2013-06-12,832486,81
2013-06-12,343705,81
2013-06-12,804005,571
2013-06-12,804005,162
2013-06-12,852693,571
2013-06-12,852693,81
2013-06-12,852693,162
2013-06-12,852693,571
2013-06-12,572593,81
2013-06-12,696561,81
2013-06-12,266848,571
2013-06-12,266848,81
2013-06-12,371199,162
2013-06-12,981360,1333
2013-06-12,426652,81
2013-06-12,667472,81
2013-06-12,918669,162
2013-06-12,441063,1333
2013-06-13,698195,1333
2013-06-13,698195,1333
2013-06-13,804005,1333
2013-06-13,5332,1333
2013-06-13,18282,162
2013-06-13,103581,81
2013-06-13,103581,81
2013-06-13,604555,81
2013-06-13,140581,571
2013-06-13,285333,81
2013-06-13,994851,81
2013-06-13,163662,571
2013-06-13,749959,571
2013-06-13,749959,81
2013-06-14,5332,162
2013-06-14,5332,1333
2013-06-14,692383,81
2013-06-14,692383,81
2013-06-14,533350,162
2013-06-14,103581,571
2013-06-14,720395,81
2013-06-14,891356,324
2013-06-14,981360,324
2013-06-14,411347,648
2013-06-14,285333,0
2013-06-14,206097,2571
2013-06-14,163662,571
2013-06-14,163662,81
2013-06-15,776853,162
2013-06-15,832486,1142
2013-06-15,832486,162
2013-06-15,832486,324
2013-06-15,343705,81
2013-06-15,698195,1333
2013-06-15,698195,162
2013-06-15,518124,571
2013-06-15,213086,571
2013-06-15,5332,162
2013-06-15,692383,81
2013-06-15,596056,162
2013-06-15,932452,81
2013-06-15,570270,1333
2013-06-15,986582,162
2013-06-15,843768,162
2013-06-15,891356,81
2013-06-15,891356,162
2013-06-15,891356,324
2013-06-15,411347,162
2013-06-15,80220,405
2013-06-15,80220,571
2013-06-15,80220,810
2013-06-15,206097,1333
2013-06-16,776853,324
2013-06-16,776853,1333
2013-06-16,832486,162
2013-06-16,343705,162
2013-06-16,818870,81
2013-06-16,818870,81
2013-06-16,698195,1333
2013-06-16,804005,162
2013-06-16,518124,571
2013-06-16,213086,162
2013-06-16,5332,1333
2013-06-16,18886,571
2013-06-16,18886,571
2013-06-16,340034,81
2013-06-16,340034,81
2013-06-16,103581,571
2013-06-16,13356,162
2013-06-16,854994,571
2013-06-16,646166,81
2013-06-16,731348,81
2013-06-16,981360,810
2013-06-16,981360,571
2013-06-16,981360,162
2013-06-16,981360,1142
2013-06-16,981360,81
2013-06-16,80220,81
2013-06-16,80220,486
2013-06-16,80220,81
2013-06-16,285333,162
2013-06-16,285333,0
2013-06-16,730424,81
2013-06-16,730424,1333
2013-06-16,163662,81
2013-06-17,832486,81
2013-06-17,832486,333
2013-06-17,804005,1333
2013-06-17,321574,162
2013-06-17,5332,162
2013-06-17,603365,81
2013-06-17,13356,162
2013-06-17,285333,81
2013-06-17,441063,952
2013-06-18,698195,81
2013-06-18,18886,1333
2013-06-18,18886,1333
2013-06-18,18886,952
2013-06-18,596056,81
2013-06-18,285333,81
2013-06-18,441063,1333
2013-06-18,194248,952
2013-06-19,698195,1333
2013-06-19,698195,1333
2013-06-19,692383,81
2013-06-19,596056,81
2013-06-19,539596,571
2013-06-19,882951,162
2013-06-19,83778,162
2013-06-19,49270,243
2013-06-19,5989,81
2013-06-19,458026,162
2013-06-19,356155,81
2013-06-19,194248,1333
2013-06-19,194248,571
2013-06-20,5332,162
2013-06-20,5332,1333
2013-06-20,158918,81
2013-06-20,539596,1333
2013-06-20,86540,571
2013-06-20,49270,81
2013-06-20,49270,162
2013-06-20,49270,162
2013-06-20,266848,81
2013-06-20,266848,81
2013-06-20,458026,571
2013-06-20,69430,1333
2013-06-20,326860,81
2013-06-20,326860,405
2013-06-20,194248,1333
2013-06-21,692383,162
2013-06-21,921809,571
2013-06-21,882951,81
2013-06-21,686386,162
2013-06-21,981360,571
2013-06-21,326860,81
2013-06-21,326860,81
2013-06-22,343705,571
2013-06-22,698195,1333
2013-06-22,698195,1333
2013-06-22,698195,486
2013-06-22,804005,1333
2013-06-22,5332,1333
2013-06-22,5332,162
2013-06-22,692383,81
2013-06-22,144019,162
2013-06-22,596056,81
2013-06-22,922822,81
2013-06-22,726093,81
2013-06-22,194248,324
2013-06-22,194248,571
2013-06-22,194248,571
2013-06-23,880610,81
2013-06-23,473727,810
2013-06-23,692383,243
2013-06-23,887549,571
2013-06-23,887549,324
2013-06-23,802729,571
2013-06-23,802729,571
2013-06-23,802729,162
2013-06-23,176590,81
2013-06-23,176590,81
2013-06-23,921809,243
2013-06-23,921809,81
2013-06-23,921809,162
2013-06-23,196570,1333
2013-06-23,292648,571
2013-06-23,292648,571
2013-06-23,414531,162
2013-06-23,822191,571
2013-06-23,616302,81
2013-06-23,616302,571
2013-06-23,69430,2571
2013-06-23,981360,1333
2013-06-24,776853,571
2013-06-24,776853,952
2013-06-24,698195,571
2013-06-24,804005,162
2013-06-24,804005,571
2013-06-24,692383,333
2013-06-24,144019,162
2013-06-24,816387,81
2013-06-24,816387,333
2013-06-24,596056,333
2013-06-24,624012,243
2013-06-24,660000,333
2013-06-24,266848,1142
2013-06-24,266848,81
2013-06-24,266848,1333
2013-06-24,266848,81
2013-06-24,266848,1333
2013-06-24,211199,333
2013-06-24,726093,81
2013-06-24,726093,162
2013-06-25,776853,1333
2013-06-25,776853,0
2013-06-25,343705,333
2013-06-25,698195,952
2013-06-25,183356,324
2013-06-25,183356,243
2013-06-25,183356,1142
2013-06-25,473727,952
2013-06-25,692383,81
2013-06-25,692383,333
2013-06-25,18886,952
2013-06-25,18886,1333
2013-06-25,118158,333
2013-06-25,426884,81
2013-06-25,426884,571
2013-06-25,266848,952
2013-06-25,686748,162
2013-06-25,206097,2571
2013-06-25,538108,952
2013-06-25,538108,571
2013-06-26,698195,2571
2013-06-26,183356,571
2013-06-26,183356,571
2013-06-26,183356,405
2013-06-26,183356,162
2013-06-26,23929,81
2013-06-26,804005,162
2013-06-26,804005,1333
2013-06-26,407267,571
2013-06-26,692383,81
2013-06-26,692383,571
2013-06-26,624012,81
2013-06-26,292648,162
2013-06-26,499026,81
2013-06-26,426884,1333
2013-06-26,266848,2571
2013-06-26,266848,571
2013-06-26,549194,81
2013-06-26,549194,405
2013-06-26,549194,571
2013-06-26,638631,405
2013-06-27,698195,162
2013-06-27,183356,571
2013-06-27,804005,571
2013-06-27,373075,162
2013-06-27,518124,571
2013-06-27,473727,810
2013-06-27,727767,81
2013-06-27,569800,571
2013-06-27,549194,571
2013-06-27,549194,162
2013-06-27,549194,571
2013-06-27,211199,571
2013-06-27,538108,1333
2013-06-27,26623,486
2013-06-28,804005,1333
2013-06-28,692383,81
2013-06-28,596056,81
2013-06-28,596056,81
2013-06-28,570270,1333
2013-06-28,414531,324
2013-06-28,604555,81
2013-06-28,266848,2571
2013-06-28,266848,1333
2013-06-28,266848,162
2013-06-28,266848,571
2013-06-28,646166,81
2013-06-28,731348,162
2013-06-28,5989,571
2013-06-28,402790,81
2013-06-28,981360,571
2013-06-28,411347,648
2013-06-28,285333,162
2013-06-28,922822,81
2013-06-28,211199,571
2013-06-28,918669,162
2013-06-29,343705,162
2013-06-29,698195,1333
2013-06-29,804005,162
2013-06-29,692383,162
2013-06-29,692383,81
2013-06-29,18886,571
2013-06-29,144019,162
2013-06-29,932452,162
2013-06-29,921809,162
2013-06-29,292648,162
2013-06-29,414531,324
2013-06-29,604555,81
2013-06-29,574596,81
2013-06-29,178215,81
2013-06-29,854684,81
2013-06-29,726093,81
2013-06-30,343705,162
2013-06-30,698195,324
2013-06-30,183356,324
2013-06-30,804005,324
2013-06-30,518124,571
2013-06-30,238725,162
2013-06-30,18886,1333
2013-06-30,18886,571
2013-06-30,18282,81
2013-06-30,574596,81
2013-06-30,804897,81
2013-06-30,348009,1333
2013-06-30,178215,243
2013-06-30,981360,1333
2013-06-30,15043,571
2013-06-30,918669,81
2013-06-30,538108,162
2013-07-01,671354,81
2013-07-01,596056,81
2013-07-01,477047,162
2013-07-01,49270,162
2013-07-01,348009,571
2013-07-01,348009,1429
2013-07-01,5989,571
2013-07-01,989282,81
2013-07-01,356155,81
2013-07-02,183356,571
2013-07-02,183356,324
2013-07-02,804005,1333
2013-07-02,5332,1333
2013-07-02,5332,1333
2013-07-02,692383,333
2013-07-02,692383,81
2013-07-02,18886,1333
2013-07-02,18886,1429
2013-07-02,596056,81
2013-07-02,196570,1333
2013-07-02,635305,333
2013-07-02,49270,571
2013-07-02,959923,81
2013-07-02,981360,1333
2013-07-02,206097,2571
2013-07-02,419837,1429
2013-07-02,26623,81
2013-07-03,698195,1333
2013-07-03,698195,2666
2013-07-03,241348,243
2013-07-03,692383,162
2013-07-03,529714,81
2013-07-03,660660,81
2013-07-03,83247,81
2013-07-03,981360,571
2013-07-04,804005,571
2013-07-04,596056,81
2013-07-04,108347,571
2013-07-04,176590,81
2013-07-04,727767,81
2013-07-04,655373,81
2013-07-04,49270,1333
2013-07-04,49270,1333
2013-07-04,472956,324
2013-07-04,734110,571
2013-07-04,989282,81
2013-07-04,792874,81
2013-07-04,549194,162
2013-07-04,26623,162
2013-07-05,692383,81
2013-07-05,921809,162
2013-07-05,635305,162
2013-07-05,604555,571
2013-07-05,472956,162
2013-07-05,472956,162
2013-07-05,472956,324
2013-07-05,5989,162
2013-07-05,989282,243
2013-07-05,26623,81
2013-07-06,343705,571
2013-07-06,698195,1333
2013-07-06,921809,324
2013-07-06,276572,81
2013-07-06,276572,81
2013-07-06,714368,81
2013-07-06,714368,571
2013-07-06,714368,324
2013-07-06,636493,243
2013-07-06,49270,81
2013-07-06,356155,81
2013-07-07,698195,1333
2013-07-07,509871,571
2013-07-07,5332,162
2013-07-07,5332,1333
2013-07-07,5332,1333
2013-07-07,921809,81
2013-07-07,921809,324
2013-07-07,921809,571
2013-07-07,901163,81
2013-07-07,779763,324
2013-07-07,714368,81
2013-07-07,714368,162
2013-07-07,591974,81
2013-07-07,49270,571
2013-07-07,49270,1142
2013-07-07,49270,162
2013-07-07,49270,81
2013-07-07,667018,81
2013-07-07,25753,81
2013-07-07,989282,81
2013-07-07,981360,1333
2013-07-07,549194,571
2013-07-07,549194,324
2013-07-07,326860,1333
2013-07-07,538108,2571
2013-07-07,26623,162
2013-07-08,509871,162
2013-07-08,509871,571
2013-07-08,509871,571
2013-07-08,804005,1524
2013-07-08,804005,1333
2013-07-08,654431,81
2013-07-08,570270,571
2013-07-08,901163,162
2013-07-08,414531,324
2013-07-08,402790,243
2013-07-08,211199,81
2013-07-08,211199,571
2013-07-09,698195,1429
2013-07-09,183356,324
2013-07-09,804005,762
2013-07-09,373075,333
2013-07-09,373075,162
2013-07-09,692383,81
2013-07-09,18886,762
2013-07-09,636493,81
2013-07-09,5989,81
2013-07-09,5989,1429
2013-07-09,989282,162
2013-07-09,285333,162
2013-07-09,326860,162
2013-07-10,698195,571
2013-07-10,18886,762
2013-07-10,596056,81
2013-07-10,570270,571
2013-07-10,779763,81
2013-07-10,128229,243
2013-07-10,549194,324
2013-07-10,538108,324
2013-07-10,538108,762
2013-07-11,183356,762
2013-07-11,183356,7776
2013-07-11,183356,1142
2013-07-11,804005,1524
2013-07-11,473727,1458
2013-07-11,276572,81
2013-07-11,414531,162
2013-07-11,604555,162
2013-07-11,646166,81
2013-07-11,989282,81
2013-07-11,549194,162
2013-07-12,183356,162
2013-07-12,183356,571
2013-07-12,183356,81
2013-07-12,804005,762
2013-07-12,692383,162
2013-07-12,18886,1333
2013-07-12,335976,81
2013-07-12,372321,81
2013-07-12,372321,81
2013-07-12,357290,81
2013-07-12,646166,81
2013-07-12,734110,762
2013-07-12,734110,571
2013-07-12,638631,81
2013-07-12,638631,162
2013-07-13,698195,1142
2013-07-13,804005,762
2013-07-13,692383,162
2013-07-13,781386,571
2013-07-13,781386,571
2013-07-13,713557,162
2013-07-13,347231,162
2013-07-13,347231,81
2013-07-13,288034,571
2013-07-13,288034,81
2013-07-13,734110,571
2013-07-13,734110,571
2013-07-13,5989,571
2013-07-13,5989,1333
2013-07-13,323087,81
2013-07-13,128229,243
2013-07-13,549194,162
2013-07-13,26623,162
2013-07-14,698195,1333
2013-07-14,509871,81
2013-07-14,509871,162
2013-07-14,509871,81
2013-07-14,804005,1333
2013-07-14,373075,81
2013-07-14,748904,81
2013-07-14,748904,243
2013-07-14,692383,81
2013-07-14,18886,324
2013-07-14,18886,162
2013-07-14,18886,571
2013-07-14,596056,81
2013-07-14,873227,81
2013-07-14,601302,324
2013-07-14,854994,162
2013-07-14,472956,324
2013-07-14,472956,162
2013-07-14,472956,486
2013-07-14,926321,81
2013-07-14,926321,571
2013-07-14,926321,405
2013-07-14,404727,162
2013-07-14,323087,81
2013-07-14,323087,81
2013-07-14,128229,162
2013-07-14,128229,162
2013-07-14,376279,571
2013-07-14,918669,81
2013-07-14,918669,162
2013-07-14,918669,162
2013-07-14,575293,762
2013-07-14,538108,162
2013-07-15,776853,1429
2013-07-15,698195,1429
2013-07-15,656812,162
2013-07-15,804005,762
2013-07-15,450303,762
2013-07-15,570270,1333
2013-07-15,625542,81
2013-07-15,625542,571
2013-07-15,128229,333
2013-07-15,285333,81
2013-07-16,183356,333
2013-07-16,128003,81
2013-07-16,748904,81
2013-07-16,213086,1333
2013-07-16,213086,81
2013-07-16,692383,333
2013-07-16,18886,1429
2013-07-16,144019,162
2013-07-16,814817,1429
2013-07-16,276572,81
2013-07-16,350641,2571
2013-07-16,926321,81
2013-07-16,625542,81
2013-07-16,989282,81
2013-07-16,323087,81
2013-07-16,575293,762
2013-07-17,804005,762
2013-07-17,218451,81
2013-07-17,734110,1333
2013-07-17,5989,162
2013-07-17,28254,81
2013-07-17,402790,162
2013-07-17,535124,81
2013-07-17,989282,81
2013-07-18,776853,162
2013-07-18,776853,1333
2013-07-18,698195,1333
2013-07-18,698195,1333
2013-07-18,804005,1333
2013-07-18,692383,81
2013-07-18,99774,81
2013-07-18,601441,81
2013-07-18,535124,81
2013-07-18,720183,243
2013-07-18,720183,162
2013-07-18,402866,162
2013-07-18,285333,81
2013-07-18,211199,81
2013-07-19,776853,162
2013-07-19,776853,81
2013-07-19,343705,81
2013-07-19,139318,81
2013-07-19,698195,81
2013-07-19,183356,1333
2013-07-19,183356,571
2013-07-19,183356,810
2013-07-19,183356,162
2013-07-19,804005,1333
2013-07-19,804005,324
2013-07-19,128003,571
2013-07-19,748904,571
2013-07-19,748904,81
2013-07-19,213086,81
2013-07-19,5332,1333
2013-07-19,5332,1333
2013-07-19,473727,81
2013-07-19,692383,162
2013-07-19,692383,81
2013-07-19,596056,81
2013-07-19,814817,648
2013-07-19,814817,2571
2013-07-19,814817,571
2013-07-19,814817,1333
2013-07-19,921809,81
2013-07-19,921809,571
2013-07-19,276572,81
2013-07-19,570270,81
2013-07-19,570270,571
2013-07-19,350641,81
2013-07-19,794654,81
2013-07-19,323399,571
2013-07-19,604555,571
2013-07-19,901481,81
2013-07-19,431549,81
2013-07-19,288034,162
2013-07-19,918864,81
2013-07-19,535124,81
2013-07-19,720183,81
2013-07-19,411347,81
2013-07-19,402866,81
2013-07-19,950611,762
2013-07-19,950611,162
2013-07-19,346119,81
2013-07-19,499459,81
2013-07-19,211199,81
2013-07-19,918669,162
2013-07-19,918669,81
2013-07-19,538108,162
2013-07-20,776853,162
2013-07-20,397698,81
2013-07-20,183356,1458
2013-07-20,183356,81
2013-07-20,184158,81
2013-07-20,692383,324
2013-07-20,108347,81
2013-07-20,921809,162
2013-07-20,603365,81
2013-07-20,429098,162
2013-07-20,196570,81
2013-07-20,822191,81
2013-07-20,901481,81
2013-07-20,384931,81
2013-07-20,734110,81
2013-07-20,600591,81
2013-07-20,600591,162
2013-07-20,600591,243
2013-07-20,600591,162
2013-07-20,829881,81
2013-07-20,829881,81
2013-07-20,99774,81
2013-07-20,859668,571
2013-07-20,859668,162
2013-07-20,404727,162
2013-07-20,720183,81
2013-07-20,950611,324
2013-07-20,844352,81
2013-07-20,918669,162
2013-07-21,776853,324
2013-07-21,776853,571
2013-07-21,698195,1333
2013-07-21,183356,810
2013-07-21,183356,571
2013-07-21,804005,1333
2013-07-21,804005,162
2013-07-21,518124,1142
2013-07-21,518124,1333
2013-07-21,518124,81
2013-07-21,748904,81
2013-07-21,692383,81
2013-07-21,347231,324
2013-07-21,429098,162
2013-07-21,429098,81
2013-07-21,218451,81
2013-07-21,822191,1333
2013-07-21,822191,162
2013-07-21,288034,81
2013-07-21,288034,81
2013-07-21,600591,162
2013-07-21,99774,81
2013-07-21,336139,162
2013-07-21,981360,571
2013-07-21,981360,1333
2013-07-21,499459,162
2013-07-21,918669,81
2013-07-21,918669,162
2013-07-21,638631,762
2013-07-21,638631,162
2013-07-22,397698,571
2013-07-22,397698,333
2013-07-22,818870,81
2013-07-22,698195,1429
2013-07-22,183356,810
2013-07-22,804005,571
2013-07-22,692383,333
2013-07-22,18886,762
2013-07-22,121544,324
2013-07-22,323399,333
2013-07-22,854994,162
2013-07-22,734110,1333
2013-07-22,600591,333
2013-07-22,336139,81
2013-07-22,720183,81
2013-07-22,981360,571
2013-07-22,638631,762
2013-07-23,776853,1429
2013-07-23,804005,571
2013-07-23,804005,1333
2013-07-23,921809,162
2013-07-23,930636,571
2013-07-23,930636,2858
2013-07-23,49270,333
2013-07-23,720183,81
2013-07-23,720183,243
2013-07-23,981360,162
2013-07-23,285333,81
2013-07-23,800232,81
2013-07-23,638631,571
2013-07-24,436316,571
2013-07-24,748904,81
2013-07-24,692383,81
2013-07-24,104243,81
2013-07-24,370927,762
2013-07-24,336139,81
2013-07-24,720183,162
2013-07-24,720183,571
2013-07-24,720183,571
2013-07-24,285333,81
2013-07-24,211199,571
2013-07-25,748904,81
2013-07-25,748904,571
2013-07-25,5332,762
2013-07-25,692383,81
2013-07-25,104243,81
2013-07-25,383348,81
2013-07-25,854994,162
2013-07-25,288034,571
2013-07-25,288034,162
2013-07-25,99774,81
2013-07-25,336139,81
2013-07-25,720183,571
2013-07-25,981360,324
2013-07-25,402866,81
2013-07-25,638631,324
2013-07-25,26623,81
2013-07-26,776853,81
2013-07-26,776853,81
2013-07-26,776120,81
2013-07-26,343705,81
